device_id,technology_family,conductance_mode,state_count_status,reported_conductance_states,mapping_strategy,precision_basis,parameter_source,crossbar_size,requested_weight_bits,effective_weight_levels,effective_conductance_levels,slices_per_branch,physical_cells_per_weight,adc_bits,accuracy,accuracy_loss
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,10,96.3,-0.06999999999999318
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,6,63,63,,2,8,96.3,-0.06999999999999318
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,6,63,63,,2,10,96.29,-0.060000000000002274
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,9,96.28,-0.04999999999999716
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,7,96.28,-0.04999999999999716
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,6,63,63,,2,10,96.28,-0.04999999999999716
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,6,63,63,,2,9,96.27,-0.03999999999999204
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,7,96.27,-0.03999999999999204
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,8,255,255,,2,10,96.26,-0.030000000000001137
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,7,127,127,,2,9,96.26,-0.030000000000001137
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,6,63,63,,2,10,96.26,-0.030000000000001137
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,6,63,63,,2,10,96.26,-0.030000000000001137
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,6,96.25,-0.01999999999999602
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,7,127,127,,2,8,96.25,-0.01999999999999602
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,7,127,127,,2,10,96.25,-0.01999999999999602
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,6,63,63,,2,8,96.25,-0.01999999999999602
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,10,96.25,-0.01999999999999602
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,9,96.25,-0.01999999999999602
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,7,127,127,,2,8,96.25,-0.01999999999999602
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,6,63,63,,2,7,96.24,-0.009999999999990905
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,10,96.24,-0.009999999999990905
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,7,127,127,,2,9,96.24,-0.009999999999990905
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,6,63,63,,2,9,96.24,-0.009999999999990905
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,7,127,127,,2,9,96.24,-0.009999999999990905
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,8,255,255,,2,8,96.24,-0.009999999999990905
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,8,255,255,,2,8,96.23,0.0
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,8,255,255,,2,8,96.23,0.0
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,7,96.23,0.0
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,6,63,63,,2,8,96.23,0.0
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,9,96.23,0.0
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,7,127,127,,2,8,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,8,255,255,,2,9,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,64,8,255,255,,2,10,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,7,127,127,,2,8,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,8,255,255,,2,9,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,7,127,127,,2,10,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,128,8,255,255,,2,10,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,16,8,255,255,,2,8,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,8,255,255,,2,9,96.22,0.010000000000005116
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,32,7,127,127,,2,7,96.21,0.020000000000010232
HfOx_02,HfOx,ANALOG,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_ANALOG,IDEALIZED_ANALOG_MAPPING,normalized_from_ratio,256,8,255,255,,2,10,96.21,0.020000000000010232
