device_id,study_id,technology_family,conductance_mode,state_count_status,reported_conductance_states,mapping_strategy,precision_basis,parameter_source,crossbar_size,requested_weight_bits,effective_weight_levels,effective_conductance_levels,slices_per_branch,physical_cells_per_weight,adc_bits,accuracy,accuracy_loss,network_weight_count,estimated_memristor_cells,base_crossbar_tiles,estimated_physical_crossbar_tiles,adc_levels,relative_hardware_cost_proxy
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,5,31,31,,2,6,96.08,0.1500000000000056,101632,203264,400,800,64,51200
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,4,15,15,,2,8,96.08,0.1500000000000056,101632,203264,8,16,256,4096
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,4,15,15,,2,9,96.07,0.1600000000000108,101632,203264,5,10,512,5120
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,8,96.07,0.1600000000000108,101632,203264,104,208,256,53248
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,4,15,15,,2,8,96.07,0.1600000000000108,101632,203264,400,800,256,204800
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,10,96.07,0.1600000000000108,101632,203264,104,208,1024,212992
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,4,15,15,,2,10,96.06,0.1700000000000017,101632,203264,5,10,1024,10240
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,8,255,255,,2,5,96.06,0.1700000000000017,101632,203264,104,208,32,6656
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,4,15,15,,2,9,96.06,0.1700000000000017,101632,203264,8,16,512,8192
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,5,31,31,,2,6,96.06,0.1700000000000017,101632,203264,28,56,64,3584
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,4,15,15,,2,10,96.06,0.1700000000000017,101632,203264,28,56,1024,57344
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,4,15,15,,2,10,96.06,0.1700000000000017,101632,203264,400,800,1024,819200
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,4,15,15,,2,7,96.05,0.1800000000000068,101632,203264,5,10,128,1280
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,4,15,15,,2,10,96.05,0.1800000000000068,101632,203264,8,16,1024,16384
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,7,127,127,,2,6,96.04,0.1899999999999977,101632,203264,28,56,64,3584
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,9,96.04,0.1899999999999977,101632,203264,104,208,512,106496
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,4,15,15,,2,7,96.04,0.1899999999999977,101632,203264,28,56,128,7168
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,4,15,15,,2,8,96.03,0.2000000000000028,101632,203264,28,56,256,14336
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,4,15,15,,2,6,96.0,0.2300000000000039,101632,203264,400,800,64,51200
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,5,31,31,,2,5,95.96,0.2700000000000102,101632,203264,400,800,32,25600
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,6,95.94,0.2900000000000062,101632,203264,104,208,64,13312
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,6,63,63,,2,6,95.87,0.3599999999999994,101632,203264,8,16,64,1024
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,7,127,127,,2,6,95.86,0.3700000000000045,101632,203264,8,16,64,1024
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,7,127,127,,2,6,95.86,0.3700000000000045,101632,203264,5,10,64,640
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,7,127,127,,2,5,95.85,0.3800000000000096,101632,203264,104,208,32,6656
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,4,15,15,,2,6,95.84,0.3900000000000005,101632,203264,28,56,64,3584
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,8,255,255,,2,6,95.84,0.3900000000000005,101632,203264,8,16,64,1024
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,6,63,63,,2,6,95.83,0.4000000000000057,101632,203264,5,10,64,640
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,4,15,15,,2,5,95.83,0.4000000000000057,101632,203264,400,800,32,25600
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,5,31,31,,2,5,95.82,0.4100000000000108,101632,203264,104,208,32,6656
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,8,255,255,,2,6,95.81,0.4200000000000017,101632,203264,5,10,64,640
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,4,15,15,,2,6,95.8,0.4300000000000068,101632,203264,5,10,64,640
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,6,63,63,,2,5,95.8,0.4300000000000068,101632,203264,104,208,32,6656
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,4,15,15,,2,6,95.78,0.4500000000000028,101632,203264,8,16,64,1024
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,5,95.72,0.5100000000000051,101632,203264,104,208,32,6656
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,5,31,31,,2,6,95.66,0.5700000000000074,101632,203264,8,16,64,1024
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,5,31,31,,2,6,95.64,0.5900000000000034,101632,203264,5,10,64,640
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,8,255,255,,2,5,95.61,0.6200000000000045,101632,203264,28,56,32,1792
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,5,31,31,,2,5,95.53,0.7000000000000028,101632,203264,28,56,32,1792
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,7,127,127,,2,5,95.53,0.7000000000000028,101632,203264,28,56,32,1792
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,6,63,63,,2,5,95.5,0.730000000000004,101632,203264,28,56,32,1792
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,4,15,15,,2,5,95.38,0.8500000000000085,101632,203264,28,56,32,1792
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,8,255,255,,2,4,95.35,0.8800000000000097,101632,203264,400,800,16,12800
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,5,31,31,,2,4,95.33,0.9000000000000057,101632,203264,400,800,16,12800
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,6,63,63,,2,4,95.31,0.9200000000000016,101632,203264,400,800,16,12800
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,4,15,15,,2,4,95.18,1.0499999999999972,101632,203264,400,800,16,12800
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,7,127,127,,2,4,95.16,1.0700000000000074,101632,203264,400,800,16,12800
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,6,63,63,,2,5,94.55,1.6800000000000068,101632,203264,8,16,32,512
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,4,15,15,,2,5,94.47,1.7600000000000051,101632,203264,8,16,32,512
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,7,127,127,,2,5,94.43,1.7999999999999972,101632,203264,8,16,32,512
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,8,255,255,,2,5,94.36,1.8700000000000043,101632,203264,8,16,32,512
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,5,31,31,,2,5,94.33,1.9000000000000057,101632,203264,8,16,32,512
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,8,255,255,,2,5,94.11,2.1200000000000045,101632,203264,5,10,32,320
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,6,63,63,,2,4,94.08,2.1500000000000057,101632,203264,104,208,16,3328
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,6,63,63,,2,5,94.07,2.160000000000011,101632,203264,5,10,32,320
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,7,127,127,,2,5,94.02,2.210000000000008,101632,203264,5,10,32,320
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,7,127,127,,2,4,93.95,2.280000000000001,101632,203264,104,208,16,3328
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,8,255,255,,2,4,93.93,2.299999999999997,101632,203264,104,208,16,3328
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,4,15,15,,2,4,93.82,2.410000000000011,101632,203264,104,208,16,3328
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,5,31,31,,2,4,93.81,2.4200000000000017,101632,203264,104,208,16,3328
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,4,15,15,,2,5,93.7,2.530000000000001,101632,203264,5,10,32,320
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,5,31,31,,2,5,93.6,2.6300000000000097,101632,203264,5,10,32,320
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,3,7,7,,2,10,92.25,3.980000000000004,101632,203264,5,10,1024,10240
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,8,92.23,4.0,101632,203264,400,800,256,204800
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,3,7,7,,2,9,92.23,4.0,101632,203264,28,56,512,28672
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,3,7,7,,2,8,92.23,4.0,101632,203264,5,10,256,2560
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,3,7,7,,2,10,92.22,4.010000000000005,101632,203264,28,56,1024,57344
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,3,7,7,,2,10,92.21,4.02000000000001,101632,203264,8,16,1024,16384
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,10,92.21,4.02000000000001,101632,203264,104,208,1024,212992
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,9,92.21,4.02000000000001,101632,203264,104,208,512,106496
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,10,92.21,4.02000000000001,101632,203264,400,800,1024,819200
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,3,7,7,,2,9,92.2,4.030000000000001,101632,203264,8,16,512,8192
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,7,92.19,4.040000000000006,101632,203264,104,208,128,26624
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,9,92.19,4.040000000000006,101632,203264,400,800,512,409600
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,8,92.19,4.040000000000006,101632,203264,104,208,256,53248
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,3,7,7,,2,8,92.19,4.040000000000006,101632,203264,8,16,256,4096
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,3,7,7,,2,7,92.18,4.049999999999997,101632,203264,5,10,128,1280
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,3,7,7,,2,9,92.17,4.060000000000002,101632,203264,5,10,512,5120
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,3,7,7,,2,8,92.17,4.060000000000002,101632,203264,28,56,256,14336
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,7,92.16,4.070000000000007,101632,203264,400,800,128,102400
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,6,92.14,4.090000000000003,101632,203264,104,208,64,13312
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,6,92.14,4.090000000000003,101632,203264,400,800,64,51200
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,3,7,7,,2,6,92.13,4.1000000000000085,101632,203264,28,56,64,3584
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,3,7,7,,2,7,92.12,4.109999999999999,101632,203264,8,16,128,2048
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,128,3,7,7,,2,6,92.11,4.1200000000000045,101632,203264,8,16,64,1024
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,3,7,7,,2,7,92.03,4.200000000000003,101632,203264,28,56,128,7168
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,256,3,7,7,,2,6,91.71,4.52000000000001,101632,203264,5,10,64,640
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,16,3,7,7,,2,5,91.65,4.579999999999998,101632,203264,400,800,32,25600
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,32,3,7,7,,2,5,91.11,5.1200000000000045,101632,203264,104,208,32,6656
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,8,255,255,,2,4,91.09,5.140000000000001,101632,203264,28,56,16,896
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,6,63,63,,2,4,91.0,5.230000000000004,101632,203264,28,56,16,896
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,4,15,15,,2,4,90.93,5.299999999999997,101632,203264,28,56,16,896
HfOx_01,10.1109/TNANO.2024.3485213,HfOx,GRADUAL_MULTILEVEL,NOT_REPORTED,,IDEALIZED_SINGLE_PAIR_GRADUAL,IDEALIZED_GRADUAL_MAPPING,absolute,64,7,127,127,,2,4,90.85,5.38000000000001,101632,203264,28,56,16,896
