device_on_off_ratio,device_log10_on_off_ratio,state_count_available,physical_state_count,device_conductance_mode,mapping_strategy,precision_basis,crossbar_size,requested_weight_bits,effective_weight_levels,slices_per_branch,physical_cells_per_weight,adc_bits,estimated_memristor_cells,estimated_physical_crossbar_tiles,adc_levels,relative_hardware_cost_proxy,predicted_accuracy,tree_disagreement,candidate_on_off_ratio,candidate_mode,candidate_state_count,historical_mean_abs_error_pp,historical_median_abs_error_pp,historical_max_abs_error_pp,historical_validation_rows,validation_adjusted_score,nearest_known_device,nearest_known_family,descriptor_distance_to_nearest_known,numeric_descriptor_distance,categorical_mismatch_fraction,accuracy_margin_pp,passes_accuracy,passes_cost,passes_distance,feasible
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,16,8,15,0,2,6,203264,800,64,51200,96.00244522294373,0.09898633757942861,2.128684,DISCRETE_MULTILEVEL,8,2.017943220014431,0.1567341547619065,35.172635238095246,50,93.9845020029293,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-1.515497997070696,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,16,8,15,0,2,7,203264,800,128,102400,96.04506295238095,0.05032605806108698,2.128684,DISCRETE_MULTILEVEL,8,0.854502475445665,0.0619911984126915,20.422252040404047,50,95.19056047693527,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-0.3094395230647251,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,16,8,15,0,2,8,203264,800,256,204800,96.09874427561327,0.023616079214293147,2.128684,DISCRETE_MULTILEVEL,8,0.21772958133089013,0.038032623015858705,3.505100402597406,50,95.88101469428238,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.3810146942823849,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,16,8,15,0,2,9,203264,800,512,409600,96.0885624978355,0.025202324192045347,2.128684,DISCRETE_MULTILEVEL,8,0.059208815919635595,0.02684562878786775,0.5551619126984235,50,96.02935368191586,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5293536819158646,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,16,8,15,0,2,10,203264,800,1024,819200,96.0863295036075,0.01777171169332254,2.128684,DISCRETE_MULTILEVEL,8,0.027455777030748103,0.02172268253968915,0.0835657142857257,50,96.05887372657675,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5588737265767492,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,2,3,0,2,4,203264,208,16,3328,10.744119553113553,0.48375203276586265,2.128684,DISCRETE_MULTILEVEL,8,0.6046839893795096,0.5289516984126985,1.90851053968254,50,10.139435563734043,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-85.36056443626596,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,2,3,0,2,5,203264,208,32,6656,10.71396434126984,0.34367210301112444,2.128684,DISCRETE_MULTILEVEL,8,0.7640331765512266,0.5995133174603176,2.417790587301587,50,9.949931164718613,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-85.5500688352814,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,2,3,0,2,6,203264,208,64,13312,11.05612497835498,0.1616063520980796,2.128684,DISCRETE_MULTILEVEL,8,0.38292004981240985,0.22476755158730194,1.7231966103896106,50,10.67320492854257,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.82679507145743,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,2,3,0,2,7,203264,208,128,26624,11.158917238095237,0.13445915387671695,2.128684,DISCRETE_MULTILEVEL,8,0.29448756033189033,0.139385238455989,1.989570538961038,50,10.864429677763347,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.63557032223665,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,2,3,0,2,8,203264,208,256,53248,11.179831777056277,0.09067434072821577,2.128684,DISCRETE_MULTILEVEL,8,0.16973063555555565,0.12934264682539703,0.9083719819624818,50,11.010101141500721,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.48989885849927,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,2,3,0,2,9,203264,208,512,106496,11.264246619047618,0.08326417716127715,2.128684,DISCRETE_MULTILEVEL,8,0.14538526580086614,0.12593649603174656,0.3999008650793652,50,11.118861353246752,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.38113864675324,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,2,3,0,2,10,203264,208,1024,212992,11.203938333333332,0.06466106911267928,2.128684,DISCRETE_MULTILEVEL,8,0.12430818935064955,0.08721205916306024,0.5597376190476187,50,11.079630143982682,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.42036985601732,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,3,7,0,2,4,203264,208,16,3328,80.22883116666667,7.23376221752724,2.128684,DISCRETE_MULTILEVEL,8,10.800439680649351,4.660730726190479,70.21434982539681,50,69.42839148601732,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-26.07160851398268,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,3,7,0,2,5,203264,208,32,6656,87.9060212063492,1.6383621169349667,2.128684,DISCRETE_MULTILEVEL,8,6.334291991515148,1.3400173928571348,58.12686032539682,50,81.57172921483405,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-13.92827078516595,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,3,7,0,2,6,203264,208,64,13312,91.22960945238094,0.34810595246235654,2.128684,DISCRETE_MULTILEVEL,8,3.124937474487733,0.29916177380951575,44.57554614285715,50,88.1046719778932,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-7.395328022106796,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,3,7,0,2,7,203264,208,128,26624,91.90542135281385,0.16102350234045798,2.128684,DISCRETE_MULTILEVEL,8,1.576258384017094,0.13103819108669512,27.80092998412698,50,90.32916296879675,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-5.170837031203249,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,3,7,0,2,8,203264,208,256,53248,92.09822046825397,0.049951867181206026,2.128684,DISCRETE_MULTILEVEL,8,0.2705834284271284,0.07115348015872765,4.053711952380951,50,91.82763703982684,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-3.67236296017316,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,3,7,0,2,9,203264,208,512,106496,92.24117265873015,0.02164067919851414,2.128684,DISCRETE_MULTILEVEL,8,0.1153807669552668,0.0313419880952423,1.1242091746031662,50,92.12579189177488,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-3.374208108225119,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,3,7,0,2,10,203264,208,1024,212992,92.23107159523809,0.017296942870536375,2.128684,DISCRETE_MULTILEVEL,8,0.03447641861471818,0.0160715815295873,0.2663654285714187,50,92.19659517662338,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-3.303404823376624,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,4,15,0,2,4,203264,208,16,3328,85.04489914285715,8.72001809987171,2.128684,DISCRETE_MULTILEVEL,8,13.71625320881674,10.430831988095242,70.24485515873015,50,71.32864593404041,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-24.17135406595959,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,4,15,0,2,5,203264,208,32,6656,94.81001895238096,0.4470990459440517,2.128684,DISCRETE_MULTILEVEL,8,6.681273452601844,0.8308962341269748,66.12293591269842,50,88.12874549977911,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-7.371254500220886,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,4,15,0,2,6,203264,208,64,13312,95.8971871031746,0.10137328289077775,2.128684,DISCRETE_MULTILEVEL,8,1.9995332015440104,0.13794394047618394,36.912790666666666,50,93.89765390163059,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-1.6023460983694093,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,4,15,0,2,7,203264,208,128,26624,96.02518054761904,0.05288481880193026,2.128684,DISCRETE_MULTILEVEL,8,0.8544740838383827,0.0561313055555601,19.846583396825395,50,95.17070646378066,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-0.329293536219339,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,4,15,0,2,8,203264,208,256,53248,96.09298415656565,0.02084715338635225,2.128684,DISCRETE_MULTILEVEL,8,0.20365972212121047,0.027873156204904548,3.37796664285716,50,95.88932443444443,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.38932443444443265,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,4,15,0,2,9,203264,208,512,106496,96.08657497402596,0.02119725671405121,2.128684,DISCRETE_MULTILEVEL,8,0.0600868741991314,0.03171626190476215,0.7014029920634925,50,96.02648809982684,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5264880998268353,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,4,15,0,2,10,203264,208,1024,212992,96.08562041053389,0.019321646361022474,2.128684,DISCRETE_MULTILEVEL,8,0.026657990072148103,0.01926421428571955,0.0900187301587323,50,96.05896242046174,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5589624204617394,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,5,15,0,2,4,203264,208,16,3328,85.2063143095238,8.857214737242831,2.128684,DISCRETE_MULTILEVEL,8,13.919160204920638,10.042912369047627,70.25846577777777,50,71.28715410460316,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-24.21284589539684,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,5,15,0,2,5,203264,208,32,6656,94.81256961904762,0.43798381521214597,2.128684,DISCRETE_MULTILEVEL,8,7.025727251546232,0.8051925674603169,68.3627975793651,50,87.7868423675014,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-7.713157632498607,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,5,15,0,2,6,203264,208,64,13312,95.90393724603176,0.09681462532387355,2.128684,DISCRETE_MULTILEVEL,8,2.0809634262481946,0.2142176428571431,35.75193733333334,50,93.82297381978357,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-1.67702618021643,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,5,15,0,2,7,203264,208,128,26624,96.03088630952381,0.056807521265414405,2.128684,DISCRETE_MULTILEVEL,8,0.885069303780663,0.05736126984126595,20.295167404761912,50,95.14581700574314,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-0.35418299425685973,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,5,15,0,2,8,203264,208,256,53248,96.0938153946609,0.020482374440240148,2.128684,DISCRETE_MULTILEVEL,8,0.22662615883117035,0.03160561507935705,3.95275866017316,50,95.86718923582973,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.36718923582972707,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,5,15,0,2,9,203264,208,512,106496,96.0869848311688,0.020570319630305336,2.128684,DISCRETE_MULTILEVEL,8,0.05043705829726089,0.01940974747475365,0.5000176839826906,50,96.03654777287154,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5365477728715433,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,5,15,0,2,10,203264,208,1024,212992,96.08577364862914,0.018555643768880817,2.128684,DISCRETE_MULTILEVEL,8,0.02111627759018911,0.0175044087301685,0.0817694603174743,50,96.06465737103895,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5646573710389475,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,6,15,0,2,4,203264,208,16,3328,85.2320375952381,9.006614539833881,2.128684,DISCRETE_MULTILEVEL,8,13.969023790101014,10.321569785714296,70.71995749999999,50,71.26301380513708,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-24.236986194862922,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,6,15,0,2,5,203264,208,32,6656,94.85575961904763,0.4428583365917215,2.128684,DISCRETE_MULTILEVEL,8,7.01237709210456,0.8314496984126905,66.34385122222221,50,87.84338252694307,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-7.656617473056926,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,6,15,0,2,6,203264,208,64,13312,95.91588592857143,0.0919699140353492,2.128684,DISCRETE_MULTILEVEL,8,2.034615817186146,0.17045995634919103,36.00001183333333,50,93.88127011138528,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-1.6187298886147232,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,6,15,0,2,7,203264,208,128,26624,96.03159664285715,0.057640323327347406,2.128684,DISCRETE_MULTILEVEL,8,0.8451837421933613,0.05234217063491535,20.136902658730165,50,95.1864129006638,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-0.3135870993362033,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,6,15,0,2,8,203264,208,256,53248,96.09382606132755,0.02049371108462446,2.128684,DISCRETE_MULTILEVEL,8,0.21888017979797975,0.0429856468253859,3.415293729437224,50,95.87494588152957,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.37494588152956965,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,6,15,0,2,9,203264,208,512,106496,96.08685283116883,0.020387544784011936,2.128684,DISCRETE_MULTILEVEL,8,0.06404480457431613,0.02445925793650615,0.5736801825396753,50,96.0228080265945,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5228080265945039,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,6,15,0,2,10,203264,208,1024,212992,96.08571464862914,0.01848821867688163,2.128684,DISCRETE_MULTILEVEL,8,0.02638976379509553,0.0152372420634918,0.1051215252525281,50,96.05932488483404,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5593248848340409,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,7,15,0,2,4,203264,208,16,3328,85.22461249999999,9.110558287134518,2.128684,DISCRETE_MULTILEVEL,8,13.927371091370853,10.174159861111118,70.80504147619047,50,71.29724140862913,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-24.202758591370866,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,7,15,0,2,5,203264,208,32,6656,94.87037052380953,0.44227910693119593,2.128684,DISCRETE_MULTILEVEL,8,6.944436995710955,0.855000000000004,66.56627312698411,50,87.92593352809857,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-7.574066471901432,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,7,15,0,2,6,203264,208,64,13312,95.92063297619048,0.08818578120471963,2.128684,DISCRETE_MULTILEVEL,8,2.017503891731603,0.166613761904756,35.59298890476191,50,93.90312908445887,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-1.5968709155411318,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,7,15,0,2,7,203264,208,128,26624,96.0318815,0.057825520232685175,2.128684,DISCRETE_MULTILEVEL,8,0.8531577695038272,0.0404068968253952,20.48204308802308,50,95.17872373049617,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-0.3212762695038265,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,7,15,0,2,8,203264,208,256,53248,96.09385715656565,0.020501041627706905,2.128684,DISCRETE_MULTILEVEL,8,0.2082744928715715,0.0183501865079378,3.5959328152958108,50,95.88558266369408,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.38558266369408045,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,7,15,0,2,9,203264,208,512,106496,96.08678671212121,0.020322318063725784,2.128684,DISCRETE_MULTILEVEL,8,0.057870747806638534,0.02443523412696885,0.669686317460318,50,96.02891596431458,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.528915964314578,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,7,15,0,2,10,203264,208,1024,212992,96.08580036291485,0.018595611270887234,2.128684,DISCRETE_MULTILEVEL,8,0.02400909344877443,0.015000000000000499,0.1025589603174523,50,96.06179126946608,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5617912694660845,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,8,15,0,2,4,203264,208,16,3328,85.2291475,9.113270698101164,2.128684,DISCRETE_MULTILEVEL,8,13.958002076608947,10.419667932539689,70.80504147619047,50,71.27114542339105,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-24.228854576608953,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,8,15,0,2,5,203264,208,32,6656,94.87049719047619,0.44253539324136454,2.128684,DISCRETE_MULTILEVEL,8,6.973020244191365,0.7867484801587352,66.71240512698412,50,87.89747694628483,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-7.602523053715174,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,8,15,0,2,6,203264,208,64,13312,95.9199983095238,0.08899636643416181,2.128684,DISCRETE_MULTILEVEL,8,2.017943220014431,0.1567341547619065,35.172635238095246,50,93.90205508950937,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-1.5979449104906251,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,8,15,0,2,7,203264,208,128,26624,96.0317915,0.057777679939564196,2.128684,DISCRETE_MULTILEVEL,8,0.854502475445665,0.0619911984126915,20.422252040404047,50,95.17728902455433,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-0.3227109754456734,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,8,15,0,2,8,203264,208,256,53248,96.09404187085136,0.020833033417409056,2.128684,DISCRETE_MULTILEVEL,8,0.21772958133089013,0.038032623015858705,3.505100402597406,50,95.87631228952047,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.37631228952047024,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,8,15,0,2,9,203264,208,512,106496,96.08720337878788,0.020974397339790975,2.128684,DISCRETE_MULTILEVEL,8,0.059208815919635595,0.02684562878786775,0.5551619126984235,50,96.02799456286824,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5279945628682441,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,32,8,15,0,2,10,203264,208,1024,212992,96.08606969624819,0.019044332884475896,2.128684,DISCRETE_MULTILEVEL,8,0.027455777030748103,0.02172268253968915,0.0835657142857257,50,96.05861391921744,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,0.5586139192174358,True,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,64,2,3,0,2,4,203264,56,16,896,10.589278928571428,0.594218854813485,2.128684,DISCRETE_MULTILEVEL,8,0.6046839893795096,0.5289516984126985,1.90851053968254,50,9.984594939191918,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-85.51540506080808,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,64,2,3,0,2,5,203264,56,32,1792,10.59540352813853,0.5234754058590306,2.128684,DISCRETE_MULTILEVEL,8,0.7640331765512266,0.5995133174603176,2.417790587301587,50,9.831370351587303,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-85.66862964841269,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,64,2,3,0,2,6,203264,56,64,3584,11.04600304978355,0.21482869554037254,2.128684,DISCRETE_MULTILEVEL,8,0.38292004981240985,0.22476755158730194,1.7231966103896106,50,10.66308299997114,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.83691700002886,False,True,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,64,2,3,0,2,7,203264,56,128,7168,11.096323492063492,0.13720381011780536,2.128684,DISCRETE_MULTILEVEL,8,0.29448756033189033,0.139385238455989,1.989570538961038,50,10.801835931731603,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.6981640682684,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,64,2,3,0,2,8,203264,56,256,14336,11.135881181818181,0.09671885182373471,2.128684,DISCRETE_MULTILEVEL,8,0.16973063555555565,0.12934264682539703,0.9083719819624818,50,10.966150546262625,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.53384945373737,False,False,True,False
2.128684,0.3281111958478591,1,8,DISCRETE_MULTILEVEL,SINGLE_DIFFERENTIAL_PAIR,DERIVED_DEVICE_STATE_CAP,64,2,3,0,2,9,203264,56,512,28672,11.272910833333333,0.0932823803581641,2.128684,DISCRETE_MULTILEVEL,8,0.14538526580086614,0.12593649603174656,0.3999008650793652,50,11.127525567532466,TaOx_01,TaOx,1.5877142765743397,1.5877142765743397,0.0,-84.37247443246753,False,False,True,False
